孙婿,孙女的丈夫。,
孙新妇,孙媳妇。,
松担,两端尖的木扁担。,
松柏,松。,
松柏蕊,松球。△亲姆无话讲～（喻无话找话谈）。,
松树,榕树。,
松树籽,榕树的果子。,
笋干,竹笋的干品。,
顺风顺水,①一帆风顺：一路～。②风调雨顺：今年～，收成好。,
苏广店,卖日常用品的杂货店，相当小百货商店。,
苏州码,p?453苏州码子，莆仙旧时使用的记数方法之一。至今仍有少数商家、药店使用。苏州码子形成于明清时期，是我国民间流行的特有的数码，主要用于商业。有十个符号，代表十个数字：〡(1)〢（2）〣（3）〤（4）〥（5）〦（6）〧（7）〨（8）〩（9）○(0)。横写时，若几个竖线数字（〡、〢、〣）在一起，则第一个写苏州码，第二个相应写成汉字“一、二、三”，两种交替下去，以免混淆。如：〨〩(89)，〡〤○〥(1405)，〢〧〤（274），〣〨（38），〣二〥〡（3251）。,
输赢,打赌：两个侬齐～|△～蜀样面（喻大丈夫气概，无论输和赢都认帐）。‖也叫【赌输】在第58页。,
所费,生活费用：两个侬一个月～千几。,
埾,垫：～尿布|鞋底～。,
水鸡,大青蛙。,
嗍,吮吸；叮：△鲫母缠脚厄无，胡蜞～血厄有（喻没有带来好处，却是来索取的）。,
吮柑,橙子。,
山头尾,‖同【山顶尾】’,
山头顶,‖同【山顶】。,
山会险壁,过分夸张。,
山坑,山谷。‖又叫【坑豅】，【坑】。,
山里,山区。,
山里角缝,‖同【山里角默】。,
山里角默,深山。‖又叫【山里角缝】。,
山里侬,家在山区的人。,
山里腔,山区口音。,
山顶,山上。‖又叫【山头顶】。,
山顶尾,山顶；山巅。‖又叫【山头尾】。,
山狗,野狗。,
山屏,山崖。,
山崘,山脊。,
山脚,山脚。,
山猪,野猪。,
山戴笠,云雾笼罩山顶。,
山麞,獐。△山里鹧鸪獐，海里马鲛鲳（指山珍海味）。,
山豅,山谷。,
沙锣,平面锣，表面微有皱纹。,
沙??,沙筛子。,
砂子,作为土枪子弹的铅粒。,
伞,雨伞。,
洒芫荽葱,稀稀拉拉只给一点点。,
散,分开；由聚集而分离：桶箍～落尾。,
算,想；想念：者个题目我～出外咯|日日～卜去（天天都想去）|几年无见面，伊时常暝头时～勿会睏厄|△蜀侬算不如百侬～（人多智慧广）。,
算计,想计谋：孔明～。,
算好凿歪,原来计划得好好的，想不到执行不好而出了问题。,
算幸,偷懒：伊做工夫大～（他干活儿偷懒）。,
算空,想歪点子：～趁钱。,
算盘子,算盘珠子。,
算零,（卖不出去的货底）便宜地卖掉：剩下物乇全部～。,
算数,‖同【扣数】。,
杀血,杀猪时的放血。,
煞,停靠；栖止：蜀头鸟～脊头顶（一只鸟栖止在屋脊上）|船～港里避风|△有鸟无惊～无树（喻女人不怕嫁不出去）。,
煞气,算了：伓肯笃～|无～（没有就算了）。,
衰,倒霉：今旦大～，手机拍伓见落尾。‖也叫【臭衰】在第35页，【臭头衰】在第35页。,
衰旺,倒霉，偏义复词，只取衰的意义。,
随,（虫类）爬：蜀尾虫～到铺顶（一条虫爬到床上）|△庐鼠～牛角（喻狡猾机灵）。,
甩,抽打：用箠～。,
隧,插在水田中的秧苗的纵行。,
遂,液体沿着垂直表面成细线状慢慢流下：水寻壁～落尾。,
刷齿,刷牙。,
??,扫视：目珠～一下笃知晓有几个侬无来。,
蒜头,大蒜。,
蒜青,小蒜。,
蒜薹,从抽薹大蒜中抽出的花茎。,
缞,缨：锦旗～。,
随乡随俗,入乡随俗。,
搡,猛推：～甲倒。,
薯干,地瓜干。‖也叫【番薯干】。,
薯干糜,地瓜干加入大米中煮的稀饭。,
蛇灯,由一系列木木板前后衔接，木板上安放灯笼，灯笼内点红烛，每一块木板由一人扛着，连成一条长龙。按一定的路线游行。远观弯弯曲曲，宛如金蛇爬山行。,
泉,从地下流出的水源。,
徙,移动：者铺卜～到底落去（这床铺要移到哪里去）？|日头～到树顶尾。,
世,接续：～落尾做甚么（接下去干什么）|蜀架～蜀架。,
线香,直条式的传统药物蚊香。,
相片底,‖同【片底】在第148页。,
相应,便宜：现时汽油并（比）年头厄～|去年水果～，今年贵。,
相跳田,象棋下法之一。相的步是走田字格。,
嵩重,严重：伊者环病连天～（他这次病得很重）。,
常住户,‖同【住户】在第202页。,
上帝爷,玉皇大帝。,
摊脚摊手,指手画脚；手舞足蹈：欢喜到～。,
撑船,早期在溪流中是用竹篙撑船。,
撑船阿,。,
澄,澄清：水放许乞～少停囝（水放在那儿澄清一会儿）。,
垞,3果园。,
搭聊,①玩；玩耍：作业做了咯，我卜去～|～游戏。②做某种文体活动：～围棋|～游戏。③不正经地；不在意地：～做。,
搭聊帮,玩伴儿。,
搭聊骰,玩色子的游戏。,
牚,支撑：脚伤大双，鞋乞～必（裂）落尾（脚太大，鞋撑裂了）|大古厄侬～铺（大个子占的床铺位置大）。,
搭聊做,边干活儿边玩，偷懒。,
澈,①清洁，干净：地下扫～～。②净光：衫褪～。,
澈洁,①清洁；干净：者水～，会食得。②清白：伊历史～无污点。,
??,筛子。,
刣,杀；宰杀：～侬（杀人）|～鸡|△死猪～无血（喻榨不出什么油水）。,
刣牛心肝,?ua533比喻人贪婪无度。,
刣头,砍头：△折本厄生理无侬做，～厄生理有侬去（做生意的目的就是为了赚钱，有的生意人甚至冒砍头危险）。,
刣猪,杀猪。,
刣猪刀,杀猪刀。,
刣猪店,卖猪肉的店铺。也称肉店。,
刣猪砧,剁猪肉骨头之类的厚重整段木头。,
泰福,①快活：坐者架车大～。②安逸；幸福：伊今大～，囝孙都有工作咯。△辛苦做，～食（只有辛勤劳动，才能换得幸福的生活）。,
塌,①凹，与”土（凸）相对：地下～蜀窠（地面凹成一个坑）②亏本：生理做无趁，复乞～几千（生意没赚钱，还亏了几千元）。③（店铺）倒闭：～店。,
塌店,店铺倒闭：～伓单倒蜀个猪肚（比喻不差那一些）。,
触,①侵犯：我无～汝，汝卜骂我。②招惹：无侬敢～伊。,
读开宗,旧时学生初入学所读的《孝经》中的第一章。喻从头开始学。,
贪老,显得苍老：才五十岁，看会～少少。,
贪先,贪便宜：△～食鲨鱼，刣澈马鲛价（喻想贪便宜而最终没有得到什么好处）。,
通,表许可：无话～讲|我～合伊齐去伓～（我可不可以跟他一起去）。,
通…伓通…,用于反复问句，表示“可以不可以”；“能不能”：我通去伓通去（我可以不可以去）|车通歇者伓通（车子能不能停在这儿）。,
桐子,油桐。,
桐油灰,用桐油和石灰调拌而成的膏状材料，用来堵塞填嵌器物上的缝隙、平整表面。,
躺椅,能折成直角可坐可躺的椅子。,
潭窠,河沟中比其它对方深很多的大坑。,
桶心,有提梁的小木桶。,
桶箍,用来盛水洗涤桌椅等器具的木桶，较矮，两边有耳。,
探,①汲取：～酱油。②透：写厄字乞～许爿去。,
探亡,莆仙过年风俗，正月初二日互不串门。明嘉靖四十一年（1562）十一月二十九日，倭寇攻陷兴化府城，到处烧杀掠夺，全城死亡3万余人。次年正月下旬，戚继光部队收复府城。逃亡群众才陆续返回，于二月初二日，互相探望伤亡情况。后定于正月初二，人们不上别人家串门。,
偷迎杉,指上世纪八十年代在莆仙延续三年之久的破坏山林乱砍伐杉木行为。,
偷看,①暗瞧。②考试时抄袭。,
偷食下,做手脚。,
偷食秤,短斤少两：今旦买三斤荔枝，乞～六两去。,
偷做贼,当小偷。,
…头…尾,表示某件事物从头到尾：讲头知尾|年头年尾。,
头,量词。用于多数飞禽走兽：蜀～牛（蠓、象、鸡、鸟、蚁婆、狼狗、猪）。,
头牙,莆仙民俗，每年二月初二，家家户户祭祀神灵。由于正月初二过年，正月十六莆仙很多地方还在过元宵，不举行牙祭仪式。二月初二就被认为是一年中第一个牙祭日，过得比平时的更隆重。,
头水乌菜,第一茬收成的紫菜，质量最好。,
头水货,第一批上市的货物。,
头风挰,在最前面挡住大风。,
头叫尾应,反应很快。,
头发尾,辫子。,
头芒,头发：～未出。,
头夹,拢结头发的小发夹。,
头年,第一年。,
头先,先；；起初：我～去|是伊～骂侬，我正回伊（他先骂人，我才回嘴）。‖也叫【做头先】在第198页。,
头低□,低头：伊见觉无新色，～（他觉得不好意思，低下头）。,
头角,位于头部两侧的太阳穴，,
头帕,头巾。,
头炉,元宵游神时，由专人捧着走在最前面的香炉。,
头油,梳抹头发的油脂。,
头面,脸面。,
头养囝,头胎孩子。,
头前,①前边，与“后向”相对：～横（前排）|～张（前座房子）。②先：汝～行。,
头举悬,抬起头。,
头眩,头晕。,
头眩目暗,头昏眼花。,
头浆,溪河中用桨划船，在前面划桨的人。,
头家,打麻将的庄家。,
头家,领导；头头；头目。△～做会着，会好行华侨（指当得上领导比有钱的华侨更好）。,
头理臊,长相好看。,
头梳,‖同【梳囝】在第160页。,
头插,钗子。旧时女子戴在头上的首饰等装饰品。,
头筋,头面血管。,
头缕髻散,非常忙乱。,
头搵屎拼,拼命去干。,
头碗,脑袋。,
头蜀,第一：～日（第一天）。,
头蜀名,第一名。,
头蜀枝香,正月初八晚上在石室岩菩萨前插下的第一枝香，据说大吉。,
头暝元宵,莆仙有的地方正月初七就开始闹元宵，称“头暝（第一个晚上）元宵”。‖参看【尾暝元宵】在第26页。,
头额顶,头顶上。,
头篙,溪河中用竹竿撑船，在前面撑的那个人。,
敨,解开：包厄物乇～开乞透透气。,
毒,毒杀：～食虫（驱蛔虫）。,
透,整个。,
透,风大：风～。,
透,整个：～暝昏都无睏（整个晚上都没有睡）。,
透日,整天。,
透日光央,大白天：～摩托车锁者乞侬偷牵行（大白天摩托车锁这儿被人偷了）。,
透中午,整个中午；正午：汝～日头偌大去行底落（中午太阳这么大你去哪里）。,
透须,‖同【日头须】在第56页。,
透食虫,驱蛔虫。,
透路头,一路上：～都是车。,
透暝昏,整个晚上。也称透暝、透暝里。,
沓,摞；垒：～椅囝|～红柑塔。,
?,水母，海蜇。,
塔螺,‖同【敲螺】在第107页。,
通瓜,见【七箬瓜】。,
通吃,①全收：送来厄礼物伊～。②全赢：者蜀盘伊～。③总管：者地盘上，伊是～到后，谁敢不尊。,
统吃到后,全都吃进。引申为全部占有。,
蹱,走路不稳貌：行路～阿～。,
提,拿：我～三个|△手里无～刀，心肝里闲□□（喻没有做亏心事，心里坦然）。,
窒,塞：～庐鼠瓮（塞老鼠洞）。,
窒路,堵住了通路：椅囝搬边，伓通～（椅子搬到一边去，不要堵住道路）。‖也叫【梗路】在第66页。,
踢毽,踢毽子。,
天平箩,用四根小绳固定挂在秤杆上如锣的铜秤盘。这种称子称出的就是净重。,
天竹,南天竹。,
天罡（扌干）,凶神附了身。骂人的话。,
天罡,①原是一种星名，在莆仙一带借指为不务正业、游手好闲、惹是生非的人，犹指调皮好动的小孩。②坏人。△～遇着客鬼（喻恶人自有恶人磨。客鬼为客死他乡人的鬼魂，它常捉人代替自己，这样它才能超生）。,
天罡面,外表有好动而爱作弄人的样子。,
天猫天狗,得力干将。,
天然,自然：皮肉～白幼，无拍粉。,
蛏干,蛏肉的干制品。,
蛏埕,种埕的海滩涂。,
蛏溜,‖同【插蛏】在第29页。,
裎褪脚,打赤脚。,
裎褪澈,打赤膊：天时热，干脆～。,
趁今,趁着：～无雨，厄紧去厝。,
趁风趁雨,无原则地跟随别人做事。,
趁正睏,仰面睡。,
趁早,赶紧：你～去，无厄伤晏（不然会太迟）。,
趁直,直着：～开。,
趁雨,冒雨。,
趁侬众,从众；随大流：做事体乞～。,
趁食,谋生：△～着勤，发财是命（要辛勤劳作才能积累财富，能否发财是命中注定的）。,
趁食侬,做小本生意谋生的人。,
趁钱,挣钱；赚钱：～顾家庭（赚钱养家）|△～有数，身体着（要）顾。,
推刀,刨刀。,
退色,有色的纺织品或纸张颜色变淡或脱落。,
退神,神不再显灵了。,
褪,脱：～衫（脱衣服）|～帽。,
褪壳,蜕皮：大蛇～。,
褪衫,脱衣服。,
褪草鞋,洗尘。,
褪袜,脱袜子。,
褪帽,脱帽子。,
褪裤,脱裤子：输甲～（输光光）。,
褪裤卵,光屁股。,
褪鞋,脱鞋子。,
焯,①把食物放入沸水或汤汁中烫一下就捞起来：～蕹菜|～米粉。②烫：脚乞～起泡爬起（脚被烫起泡了）。,
焯米粉,①莆田米粉快熟，放入沸腾的汤汁中稍微一烫，就可以食用。②比喻速成。,
窗□,用于固定推开式窗扇的插销（关闭时）。,
窗拄,支起窗屉的木棍。窗屉是可支起放落的窗架。,
窗齿,窗棂。,
窗扇,窗门。,
啼声叫影,指桑骂槐。,
搋蔗禾,剔剥甘蔗叶片。,
剃和尚秃,理光头。,
剃面,修脸。,
剃嘴须,刮胡子。△卅暝～，三刀两撇（喻做事马虎应付）。,
剪发阿,理发师。‖也叫【剪发师】在第195页。,
铁斗,盛煤的铁桶。,
铁钉骨,身体瘦小而硬朗。,
铁灶,①旧时指炼铁的窑炉。②地名。,
铁线,铁丝。,
铁绞刀,剪铁片用的剪刀。也称大枝绞刀。,
铁笔,钢笔。,
铁鉎,铁锈。,
铁櫼,将锄头固定在柄上的铁片。,
厅,厅堂。宅第中，用以会客、宴请的地方。,
厅前,厅堂。,
听闻,①听见：～讲话声。②听说：许个新闻我有～。,
听嘴,听话：者呆囝大～。,
痛脚无目,脚上若有伤口，经常会因为不小心碰到。,
殄,程度深：煮无～。,
挑手爿,汉字偏旁，提手旁“扌”。,
天火,流星。△叫侬去点～（喻叫人去干做不到的事）。,
天生地养,大自然生育、养育。,
天边海头价,远地的海产品价钱与海边的价格相同。谓各处商品价格差不多。,
天边海角,非常偏僻的地方：任你在到～，亦卜找到到。,
天动地动,震天动地。,
天地公,最高之神老天爷：～有目珠。,
天地灯,挂在厅堂前祀天地的大灯笼。,
天光,天亮。,
天光看籗,指输赢未定。,
天时,天气：①今旦（今天）～有变|～变热咯。②时间：～复早。,
天拍普,‖同【天普普光】见下方。,
天顶,天上。,
天顶月,比喻得不到或很难得来的东西：笃是～亦着去撩（争取弄到）。,
天顶尾,非常高的地方。,
天帝生,正月初九，玉皇圣尊的诞辰日。,
天普普光,天蒙蒙亮。‖也叫【天拍普】见上方。,
天暗,天黑。,
添丁,家族内添加了男性后代。,
抽山楂,买山楂（糖葫芦）时的一种类似猜数字游戏。,
抽柴头囝,演木偶戏。,
抽筋,抽风。,
抽签,求签。,
丑囝,丑角。△生囝讨某押压，～讨某押拍（长相好的人讨老婆很容易，而长相差的人，很难找到老婆）。,
丑囝面,滑稽的脸孔。,
柱珠,柱子，一般为圆柱形。,
讨拍,找打。,
讨侬,①找对象。②把人要回来。,
讨鱼,打鱼。,
讨某,娶老婆。,
讨点心,莆田民俗，有人升学、升官等，邻居拿礼物上门祝贺，称“讨点心”。,
讨食,觅食：鸟囝飞出～。,
讨柴,砍柴；打柴。‖也叫【拾柴】在第105页。,
讨柴阿,打柴的。,
讨海,在海上捕鱼。,
讨新妇,为儿子娶亲。,
焯米粉,喻速成。,
突,降落：架乞～落尾|～价|△老虎惊～（喻怕下坡）。,
脱价,降价：商品房有起价，无～。,
脱轮,脱臼。,
椿,罗汉松。,
土??面,①傻子的脸相。②脸部上凹下凸的形状。,
涂（足条）,弹涂鱼。,
涂,泥土：田～|～粉。‖本字是“塗”。,
涂工,殡葬时抬灵柩、修墓的人。,
涂丸,泥丸；小土块。,
涂车,板车。,
涂水,泥水匠；瓦匠。,
涂肉,田地里的供农作物生长的土壤,
涂身,泥土塑的佛像。,
涂沙,泥沙。,
涂虱头,后脑扁平。,
涂笋冻,一种莆仙风味食品。用海中的土丘（学名星虫，含有丰富的胶质和蛋白质），经加工、煮炼、冷却后，其汤汁凝结成一块块晶莹剔透的水晶体，星虫在晶体中清晰可见，蘸上佐料吃。,
涂浆,泥浆。‖也叫【涂糜浆】见下方。,
涂粉,尘土。,
涂捧,泥水匠工具，抹墙时装泥浆、水泥浆、石灰等，是一块正方形小木板，有柄。,
涂铲,取土的铲子。,
涂猴,蝼蛄。,
涂??,土筛子。,
涂窠,泥坑,
涂墙,用泥土舂的墙。,
涂墩,泥土堆积而成的大土堆,
涂墼,土坯。,
涂墼印,印制土坯的木质模型。,
涂墼厝,用土坯砌墙的房子。,
涂墼墙,用土坯垒的墙。,
涂墼箍,断了的土坯的一段。,
涂墼撰,杜撰；乱编造。,
涂壁,土墙，未抹石灰水泥或贴瓷砖。,
涂糜浆,‖同【涂浆】见上方。,
涂鯴,鲶鱼；鲇鱼。,
土,①凸，与“塌（凹）相对：～塌不平。②傻。,
土车,板车。,
土爿,汉字偏旁，提土旁儿“土”。,
土布,手工纺织的布。,
土地公,土地。,
土地公生,农历六月初六日是土地公生日。,
土名,不是正式的名字，绰号。,
土肥,能充当肥料的垫猪圈的土、墙土、人粪尿、土杂肥等的总称，与化肥相对。,
土匪岫,土匪窝。,
土匪婆,土匪家眷。,
土蔗廍,制糖小作坊。,
土算,简单的推想：～笃会知无者种厄事体。,
土薰,本地产烟丝。,
涂车,暗娼。由“土娼”音变来的。,
涂墼印,土坯模子。,
吐泻症,霍乱。,
兔帽虎头鞋,莆仙民俗，婴儿出生后的第四个月或周岁时，婴儿的外公外婆就要制作一顶兔帽，一双虎头鞋，作为给外孙的礼物。据说穿戴上能驱妖避邪，保护孩子平安。,
与,还给：三千钱～乞伊。,
托卒,象棋下法之一。拱卒。,
□齿,剔牙。,
拖,量词。用于连串的人或动植物：蜀～侬|蜀～葡萄。,
拖车囝阿,拉黄包车的人。,
拖牙失顿,过了三餐时间才吃正餐或有的餐没有吃。,
拖地下,拖地板。,
拖死狗皮,喻收拾烂摊子。,
拖卤,湿腌法，即用盐水淹渍菜（泡菜）的办法：～厄菜花（湿腌花菜）。,
拖炉臼,拉风箱。,
拖胡,演奏胡类乐器。,
拖砻,旧时农村用人工拉磨去掉谷皮：△～易补被（喻交换活儿）。,
拖暝过昼,吃饭不及时，过了三餐时间才吃正餐。,
脱脏,脱肛。,
脱,骄横；强横。,
脱猴,骄横，不讲理，,
捶胛脊,捶背。,
锤囝,锤子。,
腿箍,猪腿肉。,
啐,从口中吐出来：味素无好，厄紧～出外（味道不好，赶紧吐出来）|△蜀嘴澜留动喉，伓通～狗头（指不值得与对方理论）。,
坠,①往下沉：芒果生伤多树葩都～落尾（芒果生得太多，树枝都被压沉下去了）。②拖累：老妈无工作，亦去～伊。,
坠重,①增加重量；以重物来平衡：竹担一头无物乇，用石头来～。②增加负担：脚车那细细架，伓使偌多物乇来～（自行车小小的，不要这么多东西来增加负担）。,
汤汤,水太多，显得太稀：糜乞煮那～。,
糖含,糖果。,
糖油膏,糖蜜，制糖工业的副产品。,
糖食下苦,身在福中不知福。,
锄头框,锄头刀身后端镶的圆铁框，用于装锄头柄。,
锄头箬,锄头的刀身。,
锄头嘴,锄头刀身前端锋利的刀口，用于挖土。,
锄头櫼,楔形小铁块和皮垫，用于将锄头固定在木柄上。,
铲,铲锄：～草丕（铲草皮）。,
铲草丕,将杂草连根带土铲起，用于烧火烧土。,
有□当,能够。,
有…无…,相当于“有……没有……”：～天～日头|～伊讲～别侬讲。,
有…有…,嵌用名词或形容词等，表示有这有那：讲阿～嘴～鼻空（说得活灵活现）|乞放嫽～深～浅（被捉弄得很过分）。,
有三无四,不成体统：伊专做些～的事体。,
有工,有空。,
有下,①有本领：伊大～。,
有之何,能够。,
有长,剩下，多余：使五百个，复～百五个（花了五百块，还剩下一百五十块）。,
有长有短,喻添油加醋地歪曲：伊学话合学阿～。,
有风有雨,喻有号召力的灵验：他那喝一声，马上笃～。,
有心神,小心：～，伓通磕着。,
有头无尾,有始无终。,
有头路,有职业；有谋生手段。,
有圣,显灵。,
有耳无嘴,只听不说，或别乱讲话：呆囝侬～。,
有此有彼,什么都有。,
有岁,上了年纪。,
有后,酒有后劲。,
有吼有嘻,有哭有笑：呆囝乞伊到阿～。,
有财有丁,民间祝贺用语。既有财富又有男性后代。,
有兵有将,喻手下有人。,
有闲,有空：～到我者讲讲新闻。,
有味素清,有一点希望：事体乞办～咯。,
有物,实质性的东西多，同“无物”相对：棉花连天～，十斤笃蜀大包。,
有货,聪明，嘴紧：者个侬～，知晓别侬厄事体无乱讲。,
有金有银,有贵重的装饰。,
有命,活着：者尾鱼复～（这条鱼还活着）|～无厝死（死无葬身之地）。,
有话,有意见；有矛盾：两个侬齐共事久咯笃会～。,
有拼,有希望，有得一拼：汝准备偌充分，竞赛头一名～。,
有相,特别的姿势：行路～。,
有面,有面子。,
有架数,①像样：事体乞做大～。②摆架子。,
有斋有臊,形容食物丰盛：伊三顿食阿～。,
有家有眷,有家庭和眷属：汝是～厄侬，伓通再乱野游咯。,
有深有浅,程度很深：我乞汝拨嫽阿～。,
有蜀无两,说一不二；不会变通：伊是个～厄侬。,
有暝无日,夜以继日。,
有赙,有财帛；有好处：伊今旦甲做大～。,
有鼻空风,有气息。喻事情有转机。,
有影,有这一回事，真的：～，我有看见着。,
有额,够：再五个就～咯|汝食蜀碗～无（你吃一碗够不够）。,
有膭,牲口怀孕：猪母～。,
安床,莆仙婚俗，以古铜钱垫新眠床四个脚，以驱魔逐邪保安康。,
横,拦；阻拦：蜀架车～头前|汝～许，伓通放伊行（拦住他，不要放他走）。,
?,①靠：手～我肩头厄。②物体凭着别的东西的支持立着：楼梯～墙边|死猫吊树，死虎～壁③,
碗边仁,碗的边缘摔成的碎片。,
碗瓯糕,碗糕。米浆发酵后加糖，倒入小碗大碗中，放进蒸笼里，蒸成。由于发酵膨胀，糕的上部呈圆锥形，有裂口，一般沾上食用红。,
碗底,剩饭：留～|食～。,
碗面,莆田习惯，煮线面请客时，煮好了并已经盛在碗里的线面上面，要放一层煮好的好吃的配料如猪肉、蛋、香菇、黄花菜、花生、紫菜等。,
碗破痕在,关系一旦破裂，即使恢复，也不会恢复原样。,
碗圆窠,碗破碎后残留的碗底。,
碗窠,碗底凹进去的部分。,
碗橱,盛放调羹碗碟等的橱柜。,
化灰,用水化石灰。,
晏,迟；晚。与“早”相对：天时～|我去伤～，会议起鼓咯。,
晏水,晚潮。,
晏麻,四月初播种的麻。,
位,量词。用于地点、位置、座位等：几～地方|占几～位置。,
画龙画凤,字迹潦草。,
画虎卵,莆仙端午节民俗，五月初五，在淡黄色的蛋上画虎头，装在蛋袋中，挂在小孩的脖子。,
画面,演员演出前做脸部化妆。,
画符,道士画符箓。△师公～（喻字写潦草）。,
话头话尾,片断的话里留下的含意。,
话骨,话中有话。,
歪嘴,嘴部歪斜。,
丸,①缠绕：～羊毛线。②揉：伊把许张纸～蜀丸（揉成一团）□（扔）字纸篮里内。③量词。用于团状的物体：蜀～线|蜀～铁线丝。,
丸囝,y?453汤圆。,
丸索粉,莆仙风味小吃。索粉（用地瓜粉做成的粉条）和豆腐丸一起煮。‖参看【索粉】在第169页，【豆腐丸】在第46页。,
?,①用来装所称货物的器具。②包装产品所需的包装用品的重量。,
讹,曲解：耳聋阿～话。,
弯沟龙,弯弯曲曲：播田播甲～。,
弯桥,拱桥。或称弯腰桥。,
弯腰,驼背。‖也叫【??背】。,
弯腹钩,有心计的人。,
围炉,除夕晚上一家人围在一桌吃年夜饭。表示合家团圆之意。,
围楼墙,院墙。‖也叫【围墙】见下方。,
围墙,‖同【围楼墙】见上方。,
韦驼爷,南无护法韦陀尊天菩萨。,
畏,忌怕：～热|△蜀摆乞蛇咬，十年～草索（比喻遭过一次挫折以后就变得胆小怕事）。,
畏足,腼腆。,
畏使,幸亏：者事～有汝帮忙。,
畏某,怕老婆。,
畏热,怕热。,
畏寒,怕冷：伊～，在北方在勿会带（在北方呆不下去）。,
畏蠓,怕蚊子。,
雨水,二十四节气之一。△～，落无水（指雨水这节气反而没下什么雨）|△雷响未～，有雨承无水（雨水前响雷，预示春雨少）。,
易,换：～衫（换衣服）|旧电视～新。,
曳,撒：米～蜀地下|～种（播种）。,
曳麦,播种麦子。,
曳种,播种。‖也叫【落种】在第124页。,
易嘴,偶尔吃一餐美味佳肴：到城里开会等于～。,
央,帮忙：我～侬写信|我乞侬～去割粙（我帮别人割稻）。,
隐脚尾,两个长条形东西并排，头的朝向相反：～睏。,
隐铺,温席。,
井围,井的直径。,
井兜,井口周围的地方。,
井盘,井台。,
诤,争辩：两侬～来～去，都讲介（自己）是有道理厄。,
扎裤,束裤子。,
绩縩,用苎麻丝搓成线。△暝长绩无縩（喻时间过长，工作效率差）。,
知死,识相。,
知向,知道：汝讲的事体我～。,
知进知退,识进退。,
知定,知心。,
栽番薯,种地瓜。,
财丁贵,祝贺语，刻在食品红团的印模上或是剪纸图案上的字。,
财主,①富人。△～钱，乞食命（财主的钱，乞丐的命。富人把钱看得比穷人的命还重要）。②富有：伊厝连天～（他们家很富有）。,
财主妈,富婆。,
再,又：伊～来咯。,
在,介词，表示听任：卜阿甚生做～伊（要什么做由他）|～汝卜去底落（要去那里由你）。,
在生,活着的时候。,
在在,稳稳地；很稳当地：坐～许。,
在自,稳：伊行路复（勿会）～，着侬扶。,
在室囝,处男，没有结婚的男子。,
扎,束紧（裤子）：～裤。,
扎针,用针挑扎筋脉流出黑血。,
扎尾,排在最后。,
扎码,建房子打基础。,
铡,剁：～肉做水饺。,
杂牙料,零食：糜伓食，专门食～（不吃饭，专门吃零食）。,
杂旨,零食。△地生～虎（花生除了榨油外，是很好的零食）。,
杂骨,猪的椎骨和其它骨骼混杂的骨头。,
杂彪杂豹,乱说一通。,
□,量词。用于头发：蜀～头发。,
脏囝,猪的小肠。,
综,借（钱）：钱且～少少乞我做本（钱借一点点当本钱）。,
棕索,用棕毛织成的绳子。,
棕蓑,蓑衣。用棕毛制成的雨具。△壁櫭厄～（喻过时失去效用的事物）。,
??,盘子：捧～（（端盘子）|△乞无酱，拍破～（喻不但得不到所要的东西，还付出一定的代价）。,
斩截,干脆；果断：卜做甚么～。,
赞,莆仙婚俗，在举行撒帐、抱出灯、送房等仪式时，主持人念的四句押韵的祝辞。,
暂借,耽误：时间伓通～。,
錾囝,斩断铁类的工具。,
糟,酒糟。△水做酒卖，复嫌无～（喻人心不足）。,
找尾,找零。‖“找”是本字。,
走,①跑：雨到咯，厄紧～（下雨了，快跑）|～行（跑走）。②逃走：偷～|蜀尾鱼钓着乞～厄。③为某种事务而奔走：～业务。④物体离开了应该在的位置：纸乞风鼓～咯。④改变或失去原样：茶箬～味落尾。⑤滚：～！我伓使汝（滚开，我不要你）。,
走大水,因躲避大水而逃离。,
走马围,楼上墙外的走廊。,
走马围,汉字偏旁，走之旁“辶”。,
走马游街,走马看花。,
走反,躲避战乱。,
走田,由六至八个小孩玩的游戏。在场上划一长方形，中间横一至二道横线，加上方形的两条横线，共有三或四道“田埂”横线，由三或四人守方把守。相应的三或四人为跑田方，通过跑动或迷惑对方而跑闯过一道道关卡后又回跑到原来的地方，算是赢了一关。,
走雨,躲避雨：瑞兰～（莆仙戏剧目一）,
走鱼青,旧时鱼市上鲜鱼一来，鱼行老板就用比较高的工钱雇工，每人挑几十斤，一路奔跑去应市。,
走逐,一人追逐另一人，追到算赢。,
走桌,民间宴席上端各道菜肴到酒桌上。或称捧盘。,
走贼,逃避强盗。,
灶,柴火灶；灶。,
灶公,灶王爷。,
灶公生,据说农历八月初三是灶公的生日。,
灶公生水,据说灶公生日是八月初三，那天有天文大潮。,
灶鸡,灶蟋蟀。,
灶顶,灶台。,
灶空,灶膛。,
灶前,厨房。,
灶涂,柴火灶灶膛里经火烧过的泥巴，莆田民俗，初到异地，用这种泥巴冲服，可预防水土不服。,
灶厨下,灶前用于放柴火的地方。,
灶焰尿急,喻一件事进行到高潮时，另一事又急催着要办。,
灶焰添柴,火上加油。,
灶腹,灶膛。,
渣渣,残渣很多的样子：者苹果食～。,
遭监坐狱,骂人被关进监牢。,
闸止,限度；尽头：好无～。,
左爿,左边，与“右爿”相对。‖也叫【倒爿】在第57页。,
早水,早潮。,
早田,早季。,
早共晏,‖同【早晏】见下方。,
